Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
144,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, other parent present",rural,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,147.0,,,white
145,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,3,4,both biological parents,urban,False,False,False,True,False,True,none of the time,True,True,True,True,2,0,False,215.0,,,white
146,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",5,3,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,135.0,,,white
147,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,6,both biological parents,urban,False,True,False,False,False,False,none of the time,True,True,True,True,1,0,True,170.0,,,white
148,male,"never married, not cohabiting",GED,"not enrolled, GED",0,6,both biological parents,urban,False,False,False,False,False,True,some of the time,True,True,True,True,1,0,True,185.0,,,white
149,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,5,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,170.0,,,white
150,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,6,0,True,187.0,,,hispanic
151,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,3,"biological mother, marital status unknown",urban,False,True,False,False,False,True,some of the time,True,True,True,True,1,0,True,162.0,,,hispanic
152,female,"divorced, not cohabiting",GED,"not enrolled, GED",1,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,162.0,,,white
153,male,"never married, cohabiting",GED,"not enrolled, some college",1,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,165.0,,,white
154,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,165.0,,,black
155,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,5,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,2,0,False,145.0,,,black
156,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"biological mother, marital status unknown",urban,False,True,False,False,False,True,none of the time,True,False,True,True,1,1,False,160.0,,,black
157,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,True,True,True,True,6,1,False,155.0,,,black
158,female,"never married, cohabiting",high school diploma (HS),"not enrolled, some college",2,3,"biological mother, other parent present",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,162.0,,,black
159,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,4,both biological parents,urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,True,145.0,,,white
160,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,4,both biological parents,urban,False,False,False,False,True,True,none of the time,True,False,True,True,1,1,False,160.0,,,white
161,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",3,4,group quarters,urban,True,False,False,False,False,True,none of the time,True,True,True,True,4,1,True,190.0,,,white
162,male,"married, spouse present",high school diploma (HS),"not enrolled, some college",2,6,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,135.0,,,white
163,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",4,4,Unknown,Unknown,False,False,False,False,True,False,some of the time,True,True,True,True,1,1,True,135.0,,,white
164,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,162.0,,,white
165,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,True,False,True,True,some of the time,True,False,True,True,1,0,True,155.0,,,white
166,male,"never married, not cohabiting",GED,"not enrolled, some college",2,6,both biological parents,urban,False,False,False,False,False,True,some of the time,False,False,False,True,3,1,False,185.0,,,white
167,male,"never married, not cohabiting",GED,enrolled in a 4-year college,0,3,"biological mother, marital status unknown",Unknown,False,False,False,False,False,True,none of the time,True,False,True,True,1,0,True,155.0,,,white
168,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,4,"biological mother, other parent present",urban,False,False,False,True,True,True,some of the time,False,False,False,True,2,0,False,110.0,,,white
169,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,3,0,True,210.0,,,white
170,male,"separated, not cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,urban,False,False,False,False,False,False,some of the time,True,False,True,True,1,0,True,160.0,,,white
171,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,3,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,140.0,,,white
172,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,True,some of the time,True,False,True,True,1,0,False,174.0,,,hispanic
173,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,Unknown,Unknown,False,False,True,False,True,True,some of the time,False,False,False,True,1,0,False,148.0,,,hispanic
174,male,"never married, not cohabiting",GED,"not enrolled, GED",1,4,both biological parents,urban,False,False,False,True,False,False,none of the time,True,True,True,True,10,1,True,195.0,,,white
175,female,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",1,2,"biological mother, marital status unknown",urban,True,False,False,True,True,True,some of the time,True,True,True,True,10,0,True,115.0,,,white
176,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,10,0,True,165.0,,,black
177,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,False,69.5,,,black
178,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,7,"biological mother, marital status unknown",urban,False,False,False,True,True,False,some of the time,True,True,True,True,8,0,True,154.0,,,black
179,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,5,"biological dad, marital status unknown",urban,False,False,False,False,False,True,none of the time,True,True,True,True,1,0,False,160.0,,,white
180,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,some of the time,True,False,True,True,2,0,False,140.0,,,white
181,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,5,"biological mother, marital status unknown",urban,False,False,False,False,False,False,most of the time,True,False,True,True,3,0,True,138.0,,,black
182,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,6,Unknown,Unknown,False,False,False,False,True,True,most of the time,False,False,False,True,1,0,True,156.0,,,black
183,female,"married, spouse absent",GED,"not enrolled, GED",1,5,"biological mother, marital status unknown",urban,True,True,True,True,True,False,some of the time,True,True,True,True,1,0,True,135.0,,,white
184,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, other parent present",urban,False,False,False,False,False,True,some of the time,True,True,True,True,1,1,False,187.0,,,white
185,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,5,both biological parents,urban,False,False,False,False,True,True,some of the time,False,False,False,True,1,0,False,180.0,,,asian or pacific islander
186,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,1,True,162.0,,,asian or pacific islander
187,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,1,False,180.0,,,white
188,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,3,adoptive parent(s),urban,False,False,False,False,False,False,none of the time,True,True,True,True,1,0,False,130.0,,,white
189,male,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",0,6,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,2,0,False,155.0,,,hispanic
190,male,"never married, cohabiting",GED,"not enrolled, some college",3,4,"biological mother, marital status unknown",urban,False,False,False,True,True,False,none of the time,True,False,True,True,3,1,False,160.0,,,black
